Año,Mes,Plan,Sede,Ciudad,Vendedor,Total Ventas
2016,6,361,2,53,1875,33
2016,6,361,2,47,5845,43
2016,6,361,2,26,5835,100
2016,6,361,2,26,1617,54
2016,6,361,2,47,1898,56
2016,6,361,2,26,5663,21
2016,7,361,2,53,49,30
2016,7,361,2,53,600,140
2016,7,361,2,26,5859,2
2016,7,361,2,53,5423,26
2016,7,361,2,26,1617,69
2016,7,361,2,53,7648,6
2016,7,361,2,47,5845,25
2016,7,361,2,53,5712,27
2016,7,361,2,53,1608,29
2016,9,361,2,26,5710,4
2016,1,361,2,50,600,3
2016,1,361,2,52,600,1
2016,4,361,2,53,600,112
2016,4,361,2,53,5885,50
2016,4,361,2,26,6826,86
2016,4,361,2,53,5882,48
2016,3,361,2,72,1859,15
2016,4,361,2,63,7632,18
2016,4,361,2,41,600,1
2016,4,361,2,72,1859,48
2016,4,361,2,53,5663,18
2016,4,361,2,26,5859,4
2016,4,361,2,53,6635,1
2016,4,361,2,53,6658,2
2016,5,361,2,53,5663,40
2016,5,361,2,26,649,81
2016,5,361,2,53,4873,34
2016,5,361,2,53,5712,19
2016,5,361,2,53,5765,33
2016,5,361,2,26,4666,63
2016,5,361,2,63,7651,22
2016,5,361,2,53,7653,2
2016,5,361,2,53,5710,4
2016,5,361,2,47,5845,5
2016,6,361,2,46,600,2
2016,6,361,2,53,6608,2
2016,6,361,2,53,4666,6
2016,6,361,2,40,1875,1
2016,7,361,2,1,7658,1
2016,10,361,2,71,600,1
2016,9,361,2,53,1608,64
2016,7,361,2,26,1898,20
2016,8,361,2,26,1600,87
2016,8,361,2,75,600,1
2016,8,361,2,53,6826,43
2016,8,361,2,53,5885,17
2016,8,361,2,53,5835,57
2016,8,361,2,47,8,12
2016,8,361,2,53,640,6
2016,8,361,2,53,4873,55
2016,8,361,2,53,4664,66
2016,8,361,2,53,7648,20
2016,8,361,2,26,5797,5
2016,8,361,2,26,4664,1
2016,8,361,2,88,600,1
2016,8,361,2,72,600,1
2016,9,361,2,26,5859,3
2016,9,361,2,22,649,21
2016,9,361,2,63,5766,7
2016,9,361,2,63,1898,5
2016,9,361,2,67,600,1
2016,9,361,2,63,5883,5
2016,9,361,2,63,7627,9
2016,9,361,2,22,5845,3
2016,9,361,2,63,6895,4
2016,9,361,2,6,600,1
2016,10,361,2,53,5712,27
2016,10,361,2,26,806,74
2016,9,361,2,50,5766,1
2016,10,361,2,53,7611,60
2016,10,361,2,50,600,5
2016,10,361,2,53,1696,1
2016,10,361,2,53,604,9
2016,10,361,2,53,7663,60
2016,10,361,2,84,1859,36
2016,10,361,2,21,7648,1
2016,10,361,2,49,8,26
2016,10,361,2,26,49,1
2016,9,361,2,53,670,1
2016,10,361,2,53,7654,2
2016,10,361,2,3,600,1
2016,10,361,2,24,649,1
2016,10,361,2,12,4873,1
2016,10,361,2,22,4664,1
2016,11,361,2,53,7605,21
2016,11,361,2,53,7648,30
2016,11,361,2,53,4664,84
2016,11,361,2,53,7663,69
2016,11,361,2,53,649,24
2016,11,361,2,67,8,1
2016,11,361,2,55,5663,40
2016,11,361,2,63,4873,2
2016,11,361,2,55,1859,8
2013,11,361,2,26,1600,1
2016,11,361,2,1,7611,1
2016,12,361,2,53,5763,15
2016,12,361,2,53,898,13
2016,12,361,2,53,5766,28
2016,12,361,2,53,639,41
2016,12,361,2,53,7605,4
2016,12,361,2,53,5712,10
2016,12,361,2,55,5768,7
2016,12,361,2,53,1728,17
2016,12,361,2,53,4625,2
2016,12,361,2,84,600,1
2016,12,361,2,53,5710,4
2016,12,361,2,47,600,1
2017,1,361,2,2,600,1
2017,1,361,2,53,860,3
2017,1,361,2,53,7654,17
2017,1,361,2,53,5768,8
2017,1,361,2,53,5859,2
2017,1,361,2,26,640,3
2016,1,361,2,53,297,3
2016,1,361,2,53,5885,36
2016,1,361,2,53,1617,35
2016,1,361,2,53,898,16
2016,1,361,2,53,1898,37
2016,2,361,2,26,1600,57
2016,1,361,2,53,5752,7
2016,2,361,2,55,5679,4
2016,2,361,2,53,649,81
2016,2,361,2,53,1617,60
2016,2,361,2,53,7608,20
2016,2,361,2,53,5763,31
2016,2,361,2,53,6895,16
2016,2,361,2,53,5835,24
2016,2,361,2,53,5885,49
2016,2,361,2,53,806,31
2016,2,361,2,53,7605,11
2016,2,361,2,53,5712,11
2016,2,361,2,53,1898,54
2016,2,361,2,40,4873,3
2016,2,361,2,53,7613,22
2016,2,361,2,76,600,1
2016,2,361,2,40,7604,2
2016,2,361,2,63,7604,1
2016,6,361,2,53,604,15
2016,2,361,2,26,5663,25
2016,3,361,2,53,1608,30
2016,3,361,2,53,1696,8
2016,3,361,2,53,6826,13
2016,3,361,2,26,639,62
2016,3,361,2,68,49,50
2016,3,361,2,53,4704,45
2016,3,361,2,53,5849,7
2016,3,361,2,53,8,51
2016,3,361,2,63,7610,1
2016,3,361,2,53,640,4
2016,3,361,2,63,5423,1
2016,3,361,2,48,6895,1
2016,6,361,2,53,5423,85
2016,6,361,2,53,1696,3
2016,6,361,2,53,4873,56
2016,6,361,2,53,7627,14
2016,6,361,2,53,5765,18
2016,6,361,2,53,5845,16
2016,6,361,2,53,1898,42
2016,6,361,2,26,6837,10
2016,7,361,2,53,1898,30
2016,7,361,2,47,49,34
2016,7,361,2,53,5679,3
2016,7,361,2,53,6608,3
2016,7,361,2,63,745,1
2016,7,361,2,53,649,86
2016,7,361,2,53,5882,28
2016,7,361,2,46,1608,2
2016,7,361,2,50,600,1
2016,7,361,2,53,860,3
2016,1,361,2,52,5423,1
2016,1,361,2,53,5710,1
2016,1,361,2,53,7605,4
2016,1,361,2,21,5663,1
2016,8,361,2,23,1814,2
2016,3,361,2,53,5797,1
2016,4,361,2,53,5883,15
2016,4,361,2,53,5423,40
2016,4,361,2,53,4704,44
2016,4,361,2,53,5768,32
2016,4,361,2,63,4666,2
2016,3,361,2,53,7633,1
2016,3,361,2,63,7632,5
2016,4,361,2,26,5797,1
2016,4,361,2,26,5710,6
2016,4,361,2,40,49,3
2016,4,361,2,53,1814,42
2016,4,361,2,63,7639,5
2016,4,361,2,53,7605,11
2016,4,361,2,3,5423,1
2016,5,361,2,26,1600,36
2016,5,361,2,26,5859,8
2016,5,361,2,53,5885,39
2016,5,361,2,53,1859,61
2016,5,361,2,53,49,58
2016,5,361,2,53,1875,33
2016,5,361,2,72,1859,1
2016,5,361,2,63,7648,16
2016,5,361,2,63,7644,20
2016,5,361,2,53,4664,14
2016,5,361,2,53,4666,9
2016,5,361,2,53,5883,19
2016,5,361,2,53,5768,26
2016,5,361,2,26,5797,5
2016,5,361,2,26,7611,68
2016,5,361,2,63,7605,1
2016,5,361,2,50,604,1
2016,6,361,2,53,745,1
2016,6,361,2,53,860,1
2016,6,361,2,40,8,1
2016,7,361,2,53,7618,14
2016,7,361,2,26,1728,1
2016,10,361,2,26,1600,56
2016,7,361,2,53,7611,21
2016,7,361,2,68,49,1
2016,7,361,2,51,7605,1
2016,8,361,2,53,7663,19
2016,8,361,2,47,1898,3
2016,8,361,2,53,5730,22
2016,8,361,2,22,5765,23
2016,9,361,2,26,1898,44
2016,9,361,2,53,5766,63
2016,9,361,2,63,5885,6
2016,9,361,2,63,4873,7
2016,9,361,2,76,4664,1
2016,9,361,2,63,6826,7
2016,9,361,2,53,7648,10
2016,9,361,2,26,5712,15
2016,9,361,2,53,5845,9
2016,9,361,2,22,4704,15
2016,9,361,2,63,5712,6
2016,9,361,2,22,5663,20
2016,9,361,2,51,600,1
2016,9,361,2,21,5663,2
2016,9,361,2,40,640,1
2016,9,361,2,22,6608,1
2016,10,361,2,53,7618,17
2016,10,361,2,53,4880,33
2016,10,361,2,53,5845,30
2016,10,361,2,53,5765,33
2016,10,361,2,63,600,3
2016,10,361,2,26,640,126
2016,10,361,2,26,5883,1
2016,10,361,2,63,7668,2
2016,10,361,2,46,5883,1
2016,10,361,2,49,1898,16
2016,10,361,2,24,600,1
2016,10,361,2,40,1814,1
2016,10,361,2,50,5885,2
2016,10,361,2,1,5885,1
2016,10,361,2,50,5730,1
2016,10,361,2,26,4704,16
2016,10,361,2,49,4666,8
2016,10,361,2,53,7677,4
2016,10,361,2,63,7611,1
2016,11,361,2,53,600,87
2016,11,361,2,26,297,6
2016,11,361,2,53,5883,40
2016,11,361,2,47,49,2
2016,11,361,2,26,49,10
2016,11,361,2,53,5849,7
2016,11,361,2,55,600,2
2016,11,361,2,72,5768,1
2016,11,361,2,63,7677,6
2016,11,361,2,47,1875,1
2016,11,361,2,63,5885,1
2016,12,361,2,53,4664,43
2016,12,361,2,53,5835,48
2016,12,361,2,58,5835,1
2016,12,361,2,26,6895,36
2016,12,361,2,47,5885,1
2017,1,361,2,50,600,1
2017,1,361,2,53,1814,9
2017,1,361,2,26,297,2
2017,1,361,2,53,5730,2
2017,1,361,2,53,7627,3
2017,1,361,2,53,5883,3
2016,1,361,2,26,5797,5
2016,1,361,2,53,8,12
2016,1,361,2,53,1859,59
2016,1,361,2,53,806,32
2016,1,361,2,53,6824,5
2016,2,361,2,53,600,111
2016,2,361,2,53,5882,47
2016,2,361,2,26,600,1
2016,2,361,2,53,7619,11
2016,2,361,2,84,4664,2
2016,2,361,2,84,600,1
2016,3,361,2,53,7613,1
2016,3,361,2,26,6895,59
2016,3,361,2,53,4873,44
2016,3,361,2,53,5883,20
2016,3,361,2,53,49,30
2016,3,361,2,50,600,3
2016,3,361,2,26,5849,49
2016,3,361,2,47,4664,2
2016,3,361,2,53,7605,14
2016,3,361,2,26,1608,1
2016,3,361,2,53,5752,3
2016,6,361,2,26,1600,62
2016,6,361,2,41,600,1
2016,6,361,2,53,7656,9
2016,6,361,2,53,5882,33
2016,6,361,2,53,806,33
2016,6,361,2,63,4666,1
2016,7,361,2,53,604,10
2016,7,361,2,47,8,34
2016,7,361,2,53,1617,34
2016,7,361,2,53,5849,40
2016,7,361,2,26,6895,65
2016,7,361,2,53,1728,53
2016,7,361,2,63,7618,26
2016,7,361,2,53,7605,22
2016,8,361,2,53,5710,4
2016,1,361,2,53,604,7
2016,1,361,2,26,4880,1
2016,4,361,2,26,6837,2
2016,4,361,2,53,6826,7
2016,4,361,2,53,649,42
2016,4,361,2,53,1875,31
2016,4,361,2,53,640,7
2016,4,361,2,53,5763,44
2016,3,361,2,26,7610,7
2016,4,361,2,26,600,11
2016,4,361,2,63,7619,3
2016,4,361,2,63,4704,10
2016,4,361,2,53,7610,1
2016,4,361,2,53,6608,4
2016,4,361,2,22,4666,1
2016,4,361,2,63,7644,21
2016,4,361,2,40,5423,1
2016,4,361,2,30,600,2
2016,4,361,2,49,4704,1
2016,4,361,2,20,5423,1
2016,4,361,2,53,7646,9
2016,4,361,2,53,7648,1
2016,5,361,2,53,600,108
2016,5,361,2,53,5835,80
2016,5,361,2,53,4880,23
2016,5,361,2,53,1617,41
2016,5,361,2,26,5423,3
2016,5,361,2,40,8,2
2016,5,361,2,53,1608,29
2016,5,361,2,53,7651,1
2016,5,361,2,30,600,2
2016,5,361,2,50,649,1
2016,5,361,2,26,6837,6
2016,5,361,2,53,6608,2
2016,5,361,2,47,49,8
2016,5,361,2,21,5663,1
2016,7,361,2,50,649,1
2016,7,361,2,26,5845,15
2016,7,361,2,84,4873,3
2016,7,361,2,72,806,1
2016,8,361,2,26,600,5
2016,8,361,2,50,600,3
2016,8,361,2,53,5768,33
2016,9,361,2,53,5849,23
2016,8,361,2,53,7654,7
2016,8,361,2,63,7654,2
2016,8,361,2,45,600,1
2016,8,361,2,53,6635,1
2016,8,361,2,53,898,47
2016,8,361,2,53,4704,38
2016,8,361,2,22,5849,25
2016,8,361,2,26,49,80
2016,8,361,2,53,5765,22
2016,8,361,2,53,7666,9
2016,8,361,2,26,5710,5
2016,8,361,2,53,4625,1
2016,8,361,2,24,1814,1
2016,8,361,2,26,1617,23
2016,8,361,2,63,7669,6
2016,9,361,2,26,1617,87
2016,9,361,2,26,8,20
2016,9,361,2,26,5885,40
2016,9,361,2,53,4664,55
2016,9,361,2,53,806,18
2016,9,361,2,53,7611,29
2016,9,361,2,63,5845,3
2016,9,361,2,63,1608,7
2016,9,361,2,26,297,9
2016,9,361,2,53,1696,7
2016,9,361,2,53,5752,1
2016,9,361,2,84,4704,20
2016,10,361,2,53,6826,53
2016,9,361,2,26,5835,1
2016,10,361,2,53,4873,63
2016,10,361,2,53,1814,74
2016,10,361,2,74,1814,1
2016,10,361,2,53,4664,74
2016,10,361,2,41,600,1
2016,10,361,2,30,600,1
2016,6,361,2,53,1600,1
2016,10,361,2,1,600,1
2016,10,361,2,65,4704,1
2016,10,361,2,52,649,1
2016,10,361,2,52,4873,1
2016,10,361,2,46,4664,1
2016,10,361,2,40,5765,1
2016,10,361,2,49,5712,2
2016,10,361,2,26,6895,15
2016,11,361,2,50,600,5
2016,10,361,2,26,1898,1
2016,11,361,2,26,1600,57
2016,11,361,2,47,1696,3
2016,11,361,2,26,640,109
2016,11,361,2,53,1814,66
2016,11,361,2,63,4664,2
2016,11,361,2,53,639,76
2016,11,361,2,40,49,11
2016,11,361,2,53,5712,11
2016,11,361,2,26,4704,78
2016,11,361,2,26,5845,68
2016,11,361,2,53,7611,57
2016,11,361,2,68,4666,1
2016,11,361,2,40,4664,1
2016,12,361,2,53,5730,12
2016,12,361,2,53,6826,22
2016,12,361,2,53,7618,7
2016,12,361,2,53,8,20
2016,12,361,2,53,1617,33
2016,12,361,2,26,4704,27
2016,11,361,2,3,1608,1
2016,12,361,2,63,49,1
2016,12,361,2,53,5768,13
2016,12,361,2,63,600,1
2016,12,361,2,53,7654,6
2016,12,361,2,43,649,1
2016,12,361,2,40,4873,1
2016,12,361,2,40,49,2
2016,12,361,2,22,6608,1
2017,1,361,2,53,640,2
2017,1,361,2,53,4666,7
2017,1,361,2,53,1696,3
2016,12,361,2,53,6608,1
2017,1,361,2,53,1617,15
2017,1,361,2,53,4704,8
2017,1,361,2,53,6826,2
2017,1,361,2,53,7663,1
2017,1,361,2,53,5766,8
2017,12,361,2,53,5765,2
2016,1,361,2,53,5423,43
2016,1,361,2,40,4873,1
2016,1,361,2,53,7610,6
2016,1,361,2,53,1608,33
2016,2,361,2,26,5835,92
2016,2,361,2,53,4666,38
2016,2,361,2,53,1814,65
2016,2,361,2,53,6824,6
2016,2,361,2,46,1608,1
2016,2,361,2,26,1898,17
2016,2,361,2,68,49,12
2016,3,361,2,72,600,2
2016,3,361,2,53,649,73
2016,3,361,2,63,5885,1
2016,3,361,2,53,7626,25
2016,3,361,2,33,1898,1
2016,3,361,2,53,4664,54
2016,3,361,2,53,5766,10
2016,3,361,2,26,5712,9
2016,3,361,2,53,5712,30
2016,3,361,2,53,7619,19
2016,3,361,2,63,4666,19
2016,6,361,2,53,5797,1
2016,6,361,2,53,5663,43
2016,6,361,2,63,7649,7
2016,6,361,2,53,5883,28
2016,6,361,2,47,8,48
2016,6,361,2,26,640,101
2016,6,361,2,29,600,1
2016,7,361,2,26,4666,45
2016,7,361,2,53,898,55
2016,7,361,2,53,5845,13
2016,7,361,2,53,5835,37
2016,7,361,2,40,49,3
2016,7,361,2,53,640,6
2016,7,361,2,26,49,25
2016,7,361,2,53,5663,18
2016,7,361,2,53,5768,36
2016,7,361,2,53,5766,51
2016,7,361,2,20,600,1
2016,9,361,2,63,600,1
2016,1,361,2,26,4664,1
2016,1,361,2,31,600,1
2016,1,361,2,48,600,1
2016,1,361,2,63,5663,1
2016,4,361,2,26,1600,60
2016,4,361,2,26,6895,1
2016,4,361,2,53,639,39
2016,4,361,2,53,5766,18
2016,3,361,2,22,4873,1
2016,3,361,2,53,7632,1
2016,4,361,2,68,49,29
2016,4,361,2,21,600,1
2016,4,361,2,63,7636,19
2016,4,361,2,26,5423,11
2016,5,361,2,26,4704,73
2016,4,361,2,63,7648,11
2016,5,361,2,53,604,5
2016,5,361,2,26,639,10
2016,5,361,2,53,5766,5
2016,5,361,2,63,7649,14
2016,5,361,2,63,600,2
2016,5,361,2,3,600,1
2016,6,361,2,26,7611,83
2016,6,361,2,84,49,1
2016,6,361,2,53,7659,2
2016,7,361,2,84,600,2
2016,9,361,2,53,1617,33
2016,8,361,2,53,6608,3
2016,8,361,2,53,1608,36
2016,8,361,2,22,6895,44
2016,8,361,2,63,7618,16
2016,8,361,2,22,5712,8
2016,8,361,2,68,5712,1
2016,8,361,2,53,745,1
2016,9,361,2,53,649,72
2016,9,361,2,63,7669,10
2016,9,361,2,53,5763,60
2016,9,361,2,47,8,1
2016,9,361,2,63,806,3
2016,9,361,2,63,5765,5
2016,9,361,2,76,1859,1
2016,9,361,2,63,5849,4
2016,9,361,2,53,4704,48
2016,9,361,2,53,5768,27
2016,9,361,2,53,5663,33
2016,9,361,2,63,5768,6
2016,9,361,2,24,600,1
2016,10,361,2,53,1875,46
2016,9,361,2,26,639,3
2016,10,361,2,46,600,1
2016,10,361,2,53,1617,23
2016,10,361,2,53,898,79
2016,10,361,2,22,600,3
2016,10,361,2,26,5845,16
2016,10,361,2,26,4664,6
2016,10,361,2,84,7618,2
2016,10,361,2,49,1617,6
2016,11,361,2,53,5752,1
2016,11,361,2,40,1814,1
2016,11,361,2,53,6826,47
2016,11,361,2,63,639,1
2016,11,361,2,53,806,70
2016,11,361,2,53,5768,20
2016,11,361,2,26,5712,82
2016,11,361,2,53,1617,34
2016,11,361,2,53,5663,20
2016,11,361,2,47,600,3
2016,11,361,2,2,1617,1
2016,11,361,2,72,8,1
2016,11,361,2,40,898,1
2016,11,361,2,3,1814,1
2016,11,361,2,40,1875,1
2016,12,361,2,53,7627,14
2016,12,361,2,26,649,24
2016,12,361,2,26,600,6
2016,12,361,2,55,1898,5
2016,12,361,2,72,806,1
2016,12,361,2,53,5663,20
2016,12,361,2,50,600,4
2016,12,361,2,72,600,1
2016,12,361,2,85,600,1
2016,12,361,2,53,670,17
2017,1,361,2,53,5710,2
2017,1,361,2,53,5797,2
2017,1,361,2,55,4873,5
2017,1,361,2,53,5663,1
2017,1,361,2,24,1814,1
2017,1,361,2,26,5849,1
2016,12,361,2,3,1608,1
2016,1,362,2,53,1875,1
2016,3,362,2,53,5835,2
2016,3,362,2,53,649,1
2016,6,362,2,53,1875,1
2016,6,362,2,53,8,2
2016,7,362,2,53,4664,4
2016,4,362,2,53,6895,2
2016,4,362,2,26,4666,2
2016,6,362,2,24,5423,1
2016,6,362,2,53,4666,1
2016,6,362,2,26,5885,1
2016,7,362,2,53,5766,1
2016,7,362,2,50,600,1
2016,7,362,2,47,1898,3
2016,8,362,2,26,1898,1
2016,8,362,2,26,1600,1
2016,9,362,2,26,640,2
2016,9,362,2,84,1859,1
2016,10,362,2,26,4664,1
2016,10,362,2,53,7627,1
2016,11,362,2,26,649,2
2016,11,362,2,41,49,1
2017,1,362,2,63,7654,1
2017,1,362,2,47,600,1
2016,12,362,2,53,8,1
2017,1,362,2,53,4664,3
2016,2,362,2,26,5712,7
2016,2,362,2,26,1600,1
2016,2,362,2,26,1898,1
2016,3,362,2,68,1814,2
2016,6,362,2,53,898,1
2016,6,362,2,26,4704,1
2016,7,362,2,53,4704,1
2016,7,362,2,26,4666,2
2016,1,362,2,53,600,2
2016,1,362,2,53,5885,1
2016,1,362,2,53,5763,1
2016,4,362,2,53,49,1
2016,4,362,2,53,5765,1
2016,4,362,2,53,806,1
2016,5,362,2,63,4873,1
2016,6,362,2,53,639,2
2016,7,362,2,53,5768,1
2016,6,362,2,53,1898,1
2016,7,362,2,53,5712,1
2016,8,362,2,26,5885,2
2016,9,362,2,53,5766,1
2016,9,362,2,40,49,1
2016,10,362,2,53,5885,1
2016,12,362,2,26,6895,1
2017,1,362,2,53,640,1
2017,1,362,2,53,4704,1
2016,7,362,2,53,1875,1
2016,4,362,2,53,8,4
2016,4,362,2,26,640,3
2016,4,362,2,63,7634,1
2016,4,362,2,53,4704,3
2016,5,362,2,50,600,1
2016,5,362,2,26,640,1
2016,5,362,2,53,4666,1
2016,6,362,2,50,600,1
2016,8,362,2,53,7611,5
2016,8,362,2,53,1859,1
2016,9,362,2,53,639,1
2016,9,362,2,53,6826,2
2016,10,362,2,53,860,1
2016,10,362,2,26,1617,2
2016,10,362,2,53,7663,1
2016,11,362,2,63,49,2
2016,12,362,2,53,7663,1
2016,2,362,2,53,1898,4
2016,2,362,2,53,6824,1
2016,2,362,2,53,5730,1
2016,3,362,2,53,5885,2
2016,3,362,2,53,806,2
2016,3,362,2,53,1898,2
2016,3,362,2,50,600,1
2016,3,362,2,53,1814,1
2016,6,362,2,53,7656,3
2016,6,362,2,26,6837,1
2016,7,362,2,26,1600,2
2016,1,362,2,53,4704,1
2016,1,362,2,40,600,1
2016,5,362,2,53,4873,4
2016,5,362,2,26,4704,3
2016,7,362,2,53,639,1
2016,8,362,2,40,49,1
2016,8,362,2,22,4704,1
2016,9,362,2,53,4704,3
2016,11,362,2,53,4664,4
2016,11,362,2,53,7611,1
2016,12,362,2,53,649,1
2016,1,362,2,53,5423,1
2016,1,362,2,53,4664,5
2016,1,362,2,53,5730,3
2016,2,362,2,53,4704,2
2016,2,362,2,53,7610,1
2016,2,362,2,53,8,1
2016,3,362,2,26,639,1
2016,3,362,2,26,640,2
2016,6,362,2,53,1859,1
2016,6,362,2,26,5712,1
2016,7,362,2,53,898,2
2016,7,362,2,53,1859,10
2016,1,362,2,53,5766,2
2016,4,362,2,53,4664,5
2016,4,362,2,53,4666,1
2016,5,362,2,53,8,3
2016,5,362,2,53,5423,5
2016,5,362,2,53,600,2
2016,6,362,2,53,4873,1
2016,6,362,2,26,640,1
2016,7,362,2,53,7663,2
2016,8,362,2,53,8,1
2016,9,362,2,24,600,1
2016,9,362,2,53,49,6
2016,9,362,2,53,4664,6
2016,10,362,2,53,8,1
2016,10,362,2,53,4664,2
2016,10,362,2,53,1898,1
2016,11,362,2,26,49,2
2016,11,362,2,53,4880,1
2016,12,362,2,26,5849,1
2016,12,362,2,53,600,2
2016,12,362,2,53,6895,1
2016,2,362,2,53,1859,6
2016,2,362,2,26,5835,2
2016,3,362,2,53,5883,1
2016,3,362,2,53,1859,3
2016,3,362,2,53,639,2
2016,7,362,2,53,600,1
2016,4,362,2,24,600,1
2016,4,362,2,26,1600,1
2016,4,362,2,26,5849,1
2016,5,362,2,53,5845,1
2016,5,362,2,63,7651,2
2016,7,362,2,53,806,1
2016,8,362,2,53,600,1
2016,9,362,2,53,600,5
2016,9,362,2,26,49,1
2016,9,362,2,26,1898,1
2016,9,362,2,53,1859,3
2016,9,362,2,26,5710,2
2016,10,362,2,53,4704,8
2016,10,362,2,53,6895,1
2016,10,362,2,53,1859,1
2016,11,362,2,53,898,1
2016,12,362,2,53,670,2
2016,12,362,2,26,4664,1
2016,1,362,2,53,1859,4
2016,3,362,2,53,6895,2
2016,3,362,2,26,1600,3
2016,6,362,2,53,5423,11
2016,1,362,2,53,6826,1
2016,1,362,2,53,4873,2
2016,4,362,2,26,5663,1
2016,4,362,2,72,1814,4
2016,5,362,2,53,1859,3
2016,5,362,2,53,4704,1
2016,6,362,2,26,4664,4
2016,6,362,2,47,8,2
2016,6,362,2,26,5835,2
2016,6,362,2,53,5885,1
2016,7,362,2,26,640,3
2016,8,362,2,53,1898,2
2016,8,362,2,53,5766,1
2016,8,362,2,26,5712,1
2016,8,362,2,53,1728,1
2016,8,362,2,63,7668,1
2016,9,362,2,53,7654,2
2016,9,362,2,53,7611,3
2016,9,362,2,53,898,1
2016,10,362,2,53,5766,1
2016,11,362,2,53,1859,2
2016,11,362,2,53,49,1
2016,12,362,2,53,4873,3
2016,12,362,2,53,4664,3
2016,2,362,2,53,5885,1
2016,2,362,2,53,4873,3
2016,2,362,2,53,898,1
2016,3,362,2,26,1898,3
2016,3,362,2,53,7608,1
2016,6,362,2,53,5766,2
2016,6,362,2,53,4664,3
2016,6,362,2,53,1814,4
2016,1,362,2,53,5679,1
2016,5,362,2,53,1617,1
2016,5,362,2,53,1728,3
2016,8,362,2,53,5835,1
2016,8,362,2,53,1814,2
2016,9,362,2,53,5885,1
2016,9,362,2,53,5768,1
2016,9,362,2,53,7627,1
2016,11,362,2,26,4704,1
2016,11,362,2,55,8,1
2016,12,362,2,53,806,1
2016,12,362,2,26,5845,1
2016,12,362,2,53,1859,2
2016,12,362,2,53,6826,1
2016,1,362,2,53,806,3
2016,2,362,2,53,4664,8
2016,2,362,2,53,600,3
2016,2,362,2,53,5768,2
2016,3,362,2,53,4664,7
2016,3,362,2,26,5768,1
2016,7,362,2,53,7656,1
2016,3,362,2,72,1814,1
2016,4,362,2,53,5883,1
2016,5,362,2,53,1696,1
2016,6,362,2,47,1898,3
2016,7,362,2,26,1617,1
2016,7,362,2,53,5835,1
2016,8,362,2,53,1608,1
2016,8,362,2,53,49,2
2016,8,362,2,53,4880,1
2016,9,362,2,53,1898,2
2016,9,362,2,53,649,1
2016,10,362,2,53,640,1
2016,10,362,2,53,4873,1
2016,11,362,2,53,7618,1
2017,1,362,2,53,4625,1
2017,1,362,2,53,1696,1
2017,1,362,2,53,745,1
2017,1,362,2,52,600,1
2017,1,362,2,53,806,1
2016,2,362,2,53,6895,1
2016,2,362,2,26,6895,1
2016,2,362,2,53,1814,3
2016,2,362,2,53,5712,1
2016,3,362,2,53,600,3
2016,1,362,2,26,600,1
2016,3,362,2,26,6826,1
2016,4,362,2,53,898,4
2016,4,362,2,26,1898,3
2016,4,362,2,53,4873,3
2016,4,362,2,72,1859,1
2016,4,362,2,26,5423,1
2016,4,362,2,26,4664,1
2016,4,362,2,72,5845,1
2016,5,362,2,26,4664,3
2016,5,362,2,53,639,2
2016,5,362,2,53,4664,1
2016,5,362,2,53,7656,2
2016,8,362,2,53,6826,3
2016,8,362,2,63,7618,1
2016,9,362,2,53,1814,1
2016,10,362,2,53,1814,1
2016,10,362,2,26,806,1
2016,10,362,2,53,49,2
2016,10,362,2,26,6895,1
2016,11,362,2,53,5885,1
2016,11,362,2,26,640,1
2016,12,362,2,26,4704,2
2016,12,362,2,53,1728,1
2017,1,362,2,53,5883,1
2016,2,362,2,53,5679,1
2016,2,362,2,53,49,1
2016,2,362,2,26,5765,1
2016,3,362,2,53,4704,3
2016,3,362,2,26,5765,1
2016,3,362,2,53,5423,8
2016,7,362,2,53,1898,1
2016,1,362,2,53,1898,2
2016,1,362,2,53,1814,1
2016,1,362,2,53,5883,1
2016,3,362,2,53,4873,1
2016,4,362,2,53,5885,3
2016,4,362,2,26,639,2
2016,5,362,2,53,5835,1
2016,5,362,2,53,1898,4
2016,5,362,2,63,7618,2
2016,5,362,2,53,7619,1
2016,6,362,2,53,640,1
2016,6,362,2,53,5883,1
2016,6,362,2,53,806,1
2016,7,362,2,53,1814,3
2016,7,362,2,53,5885,1
2016,7,362,2,47,5845,1
2016,8,362,2,53,4664,3
2016,8,362,2,53,4666,1
2016,9,362,2,63,7648,1
2016,10,362,2,53,5883,1
2016,10,362,2,53,7611,1
2016,11,362,2,63,4873,1
2016,11,362,2,53,5730,1
2016,11,362,2,53,600,3
2016,11,362,2,53,7673,1
2016,12,362,2,26,5712,1
2016,12,362,2,53,5768,1
2016,3,365,2,26,640,1
2016,7,365,2,26,4666,1
2016,3,365,2,63,7618,1
2016,4,365,2,53,1898,2
2016,6,365,2,53,4873,2
2016,6,365,2,53,7656,2
2016,6,365,2,26,6895,1
2016,7,365,2,26,806,1
2016,8,365,2,53,5763,1
2016,9,365,2,26,5859,1
2016,9,365,2,53,4873,2
2016,10,365,2,53,1814,1
2016,11,365,2,26,5885,1
2016,12,365,2,53,600,4
2016,12,365,2,53,1617,1
2017,1,365,2,53,5712,1
2016,2,365,2,53,6824,1
2016,4,365,2,53,1859,5
2016,4,365,2,26,640,2
2016,4,365,2,53,1814,1
2016,4,365,2,26,4664,1
